"Area Code","State","Market","Market Size","Margin","Sales","COGS","Total Expenses","Marketing","Inventory","Budget Profit","Budget COGS","Budget Margin","Budget Sales","ProductId","Date","Product Type","Product","Type","Profit"
"603","New Hampshire","East","Small Market","27.0","50.0","18.0","18.0","5.0","821.0","20.0","10.0","30.0","40.0","11","01/01/11 00:00:00","Tea","Darjeeling","Regular","32"
"603","New Hampshire","East","Small Market","27.0","48.0","18.0","16.0","5.0","818.0","20.0","10.0","30.0","40.0","11","02/01/11 00:00:00","Tea","Darjeeling","Regular","30"
"603","New Hampshire","East","Small Market","27.0","48.0","18.0","16.0","5.0","816.0","20.0","10.0","30.0","40.0","11","03/01/11 00:00:00","Tea","Darjeeling","Regular","30"
"603","New Hampshire","East","Small Market","28.0","50.0","19.0","16.0","5.0","820.0","20.0","20.0","30.0","50.0","11","04/01/11 00:00:00","Tea","Darjeeling","Regular","31"
"603","New Hampshire","East","Small Market","29.0","49.0","20.0","16.0","5.0","829.0","20.0","20.0","30.0","50.0","11","05/01/11 00:00:00","Tea","Darjeeling","Regular","29"
"603","New Hampshire","East","Small Market","35.0","57.0","23.0","17.0","6.0","843.0","30.0","20.0","40.0","60.0","11","06/01/11 00:00:00","Tea","Darjeeling","Regular","34"
"603","New Hampshire","East","Small Market","36.0","60.0","25.0","18.0","7.0","854.0","30.0","20.0","40.0","60.0","11","07/01/11 00:00:00","Tea","Darjeeling","Regular","35"
"603","New Hampshire","East","Small Market","38.0","62.0","25.0","17.0","7.0","851.0","30.0","20.0","40.0","60.0","11","08/01/11 00:00:00","Tea","Darjeeling","Regular","37"
"603","New Hampshire","East","Small Market","29.0","51.0","19.0","17.0","5.0","848.0","20.0","20.0","30.0","50.0","11","09/01/11 00:00:00","Tea","Darjeeling","Regular","32"
"603","New Hampshire","East","Small Market","31.0","55.0","21.0","17.0","5.0","846.0","30.0","20.0","30.0","50.0","11","10/01/11 00:00:00","Tea","Darjeeling","Regular","34"
"603","New Hampshire","East","Small Market","24.0","42.0","15.0","16.0","4.0","848.0","20.0","10.0","30.0","40.0","11","11/01/11 00:00:00","Tea","Darjeeling","Regular","27"
"603","New Hampshire","East","Small Market","25.0","44.0","16.0","15.0","4.0","851.0","20.0","10.0","30.0","40.0","11","12/01/11 00:00:00","Tea","Darjeeling","Regular","28"
"603","New Hampshire","East","Small Market","36.0","65.0","29.0","44.0","11.0","169.0","0.0","20.0","40.0","60.0","7","01/01/10 00:00:00","Espresso","Regular Espresso","Regular","36"
"603","New Hampshire","East","Small Market","38.0","68.0","30.0","44.0","11.0","165.0","0.0","20.0","40.0","60.0","7","02/01/10 00:00:00","Espresso","Regular Espresso","Regular","38"
"603","New Hampshire","East","Small Market","42.0","75.0","33.0","46.0","12.0","162.0","0.0","30.0","40.0","70.0","7","03/01/10 00:00:00","Espresso","Regular Espresso","Regular","42"
"603","New Hampshire","East","Small Market","36.0","65.0","29.0","45.0","11.0","169.0","0.0","20.0","40.0","60.0","7","04/01/10 00:00:00","Espresso","Regular Espresso","Regular","36"
"603","New Hampshire","East","Small Market","42.0","76.0","34.0","45.0","12.0","182.0","0.0","30.0","40.0","70.0","7","05/01/10 00:00:00","Espresso","Regular Espresso","Regular","42"
"603","New Hampshire","East","Small Market","43.0","78.0","35.0","46.0","13.0","204.0","0.0","30.0","40.0","70.0","7","06/01/10 00:00:00","Espresso","Regular Espresso","Regular","43"
"603","New Hampshire","East","Small Market","49.0","89.0","40.0","49.0","15.0","219.0","10.0","30.0","50.0","80.0","7","07/01/10 00:00:00","Espresso","Regular Espresso","Regular","49"
"603","New Hampshire","East","Small Market","36.0","65.0","29.0","45.0","11.0","215.0","0.0","20.0","40.0","60.0","7","08/01/10 00:00:00","Espresso","Regular Espresso","Regular","36"
"603","New Hampshire","East","Small Market","30.0","54.0","24.0","42.0","9.0","212.0","0.0","20.0","30.0","50.0","7","09/01/10 00:00:00","Espresso","Regular Espresso","Regular","30"
"603","New Hampshire","East","Small Market","31.0","56.0","25.0","43.0","9.0","209.0","10.0","10.0","30.0","40.0","7","10/01/10 00:00:00","Espresso","Regular Espresso","Regular","31"
"603","New Hampshire","East","Small Market","42.0","76.0","34.0","45.0","12.0","211.0","0.0","30.0","40.0","70.0","7","11/01/10 00:00:00","Espresso","Regular Espresso","Regular","42"
"603","New Hampshire","East","Small Market","25.0","45.0","20.0","41.0","7.0","218.0","0.0","10.0","30.0","40.0","7","12/01/10 00:00:00","Espresso","Regular Espresso","Regular","25"
"603","New Hampshire","East","Small Market","36.0","73.0","29.0","46.0","11.0","169.0","0.0","20.0","40.0","60.0","7","01/01/11 00:00:00","Espresso","Regular Espresso","Regular","44"
"603","New Hampshire","East","Small Market","38.0","72.0","30.0","44.0","11.0","165.0","0.0","20.0","40.0","60.0","7","02/01/11 00:00:00","Espresso","Regular Espresso","Regular","42"
"603","New Hampshire","East","Small Market","42.0","80.0","33.0","46.0","12.0","162.0","0.0","30.0","40.0","70.0","7","03/01/11 00:00:00","Espresso","Regular Espresso","Regular","47"
"603","New Hampshire","East","Small Market","36.0","69.0","29.0","45.0","11.0","169.0","0.0","20.0","40.0","60.0","7","04/01/11 00:00:00","Espresso","Regular Espresso","Regular","40"
"603","New Hampshire","East","Small Market","42.0","75.0","34.0","42.0","12.0","182.0","0.0","30.0","40.0","70.0","7","05/01/11 00:00:00","Espresso","Regular Espresso","Regular","41"
"603","New Hampshire","East","Small Market","43.0","77.0","35.0","43.0","13.0","204.0","0.0","30.0","40.0","70.0","7","06/01/11 00:00:00","Espresso","Regular Espresso","Regular","42"
"603","New Hampshire","East","Small Market","49.0","88.0","40.0","46.0","15.0","219.0","10.0","30.0","50.0","80.0","7","07/01/11 00:00:00","Espresso","Regular Espresso","Regular","48"
"603","New Hampshire","East","Small Market","36.0","64.0","29.0","42.0","11.0","215.0","0.0","20.0","40.0","60.0","7","08/01/11 00:00:00","Espresso","Regular Espresso","Regular","35"
"603","New Hampshire","East","Small Market","30.0","58.0","24.0","42.0","9.0","212.0","0.0","20.0","30.0","50.0","7","09/01/11 00:00:00","Espresso","Regular Espresso","Regular","34"
"603","New Hampshire","East","Small Market","31.0","60.0","25.0","43.0","9.0","209.0","10.0","10.0","30.0","40.0","7","10/01/11 00:00:00","Espresso","Regular Espresso","Regular","35"
"603","New Hampshire","East","Small Market","42.0","81.0","34.0","45.0","12.0","211.0","0.0","30.0","40.0","70.0","7","11/01/11 00:00:00","Espresso","Regular Espresso","Regular","47"
"603","New Hampshire","East","Small Market","25.0","48.0","20.0","41.0","7.0","218.0","0.0","10.0","30.0","40.0","7","12/01/11 00:00:00","Espresso","Regular Espresso","Regular","28"
"607","New York","East","Major Market","374.0","664.0","249.0","138.0","87.0","2580.0","230.0","220.0","340.0","560.0","2","11/01/11 00:00:00","Coffee","Columbian","Regular","415"
"607","New York","East","Major Market","111.0","199.0","76.0","33.0","21.0","580.0","100.0","80.0","120.0","200.0","13","10/01/11 00:00:00","Tea","Green Tea","Regular","123"
"607","New York","East","Major Market","-62.0","63.0","125.0","146.0","113.0","1118.0","-190.0","120.0","-60.0","60.0","5","03/01/10 00:00:00","Espresso","Caffe Mocha","Regular","-62"
"607","New York","East","Major Market","238.0","483.0","245.0","127.0","93.0","1419.0","100.0","180.0","190.0","370.0","9","01/01/10 00:00:00","Herbal Tea","Lemon","Decaf","238"
"607","New York","East","Major Market","398.0","669.0","271.0","135.0","102.0","1727.0","220.0","200.0","320.0","520.0","9","06/01/10 00:00:00","Herbal Tea","Lemon","Decaf","398"
"607","New York","East","Major Market","453.0","747.0","294.0","144.0","111.0","1727.0","210.0","220.0","320.0","540.0","9","12/01/10 00:00:00","Herbal Tea","Lemon","Decaf","453"
"607","New York","East","Major Market","-33.0","180.0","213.0","87.0","66.0","1214.0","-80.0","160.0","-20.0","140.0","10","02/01/10 00:00:00","Herbal Tea","Mint","Decaf","-33"
"607","New York","East","Major Market","-37.0","196.0","235.0","87.0","72.0","2169.0","-90.0","170.0","-20.0","150.0","10","05/01/11 00:00:00","Herbal Tea","Mint","Decaf","-39"
"607","New York","East","Major Market","139.0","262.0","95.0","40.0","26.0","821.0","120.0","100.0","150.0","250.0","11","01/01/11 00:00:00","Tea","Darjeeling","Regular","167"
"608","Wisconsin","Central","Small Market","66.0","134.0","54.0","56.0","20.0","312.0","30.0","50.0","70.0","120.0","1","01/01/11 00:00:00","Coffee","Amaretto","Regular","80"
"608","Wisconsin","Central","Small Market","82.0","159.0","67.0","59.0","25.0","391.0","30.0","70.0","80.0","150.0","1","09/01/11 00:00:00","Coffee","Amaretto","Regular","92"
"608","Wisconsin","Central","Small Market","154.0","264.0","110.0","130.0","100.0","665.0","50.0","110.0","160.0","270.0","2","06/01/10 00:00:00","Coffee","Columbian","Regular","154"
"608","Wisconsin","Central","Small Market","184.0","317.0","133.0","149.0","120.0","705.0","60.0","140.0","190.0","330.0","2","08/01/10 00:00:00","Coffee","Columbian","Regular","184"
"608","Wisconsin","Central","Small Market","132.0","242.0","95.0","115.0","86.0","554.0","30.0","100.0","130.0","230.0","2","04/01/11 00:00:00","Coffee","Columbian","Regular","147"
"608","Wisconsin","Central","Small Market","173.0","294.0","124.0","131.0","112.0","717.0","60.0","130.0","180.0","310.0","2","07/01/11 00:00:00","Coffee","Columbian","Regular","170"
"608","Wisconsin","Central","Small Market","130.0","239.0","94.0","114.0","85.0","694.0","30.0","90.0","130.0","220.0","2","11/01/11 00:00:00","Coffee","Columbian","Regular","145"
"608","Wisconsin","Central","Small Market","92.0","170.0","78.0","45.0","24.0","995.0","70.0","90.0","110.0","200.0","5","05/01/10 00:00:00","Espresso","Caffe Mocha","Regular","92"
"608","Wisconsin","Central","Small Market","103.0","189.0","86.0","47.0","26.0","1081.0","90.0","90.0","130.0","220.0","5","07/01/10 00:00:00","Espresso","Caffe Mocha","Regular","103"
"608","Wisconsin","Central","Small Market","94.0","174.0","80.0","46.0","24.0","1055.0","120.0","110.0","140.0","250.0","5","10/01/10 00:00:00","Espresso","Caffe Mocha","Regular","94"
"608","Wisconsin","Central","Small Market","82.0","161.0","69.0","43.0","21.0","965.0","50.0","80.0","90.0","170.0","5","04/01/11 00:00:00","Espresso","Caffe Mocha","Regular","92"
"608","Wisconsin","Central","Small Market","92.0","168.0","78.0","42.0","24.0","995.0","70.0","90.0","110.0","200.0","5","05/01/11 00:00:00","Espresso","Caffe Mocha","Regular","90"
"608","Wisconsin","Central","Small Market","43.0","76.0","33.0","22.0","10.0","577.0","30.0","30.0","50.0","80.0","6","09/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","43"
"608","Wisconsin","Central","Small Market","32.0","60.0","24.0","19.0","7.0","567.0","30.0","30.0","40.0","70.0","6","12/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","36"
"608","Wisconsin","Central","Small Market","82.0","129.0","48.0","34.0","14.0","351.0","50.0","40.0","70.0","110.0","8","05/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","81"
"608","Wisconsin","Central","Small Market","72.0","121.0","49.0","25.0","13.0","779.0","50.0","40.0","60.0","100.0","9","04/01/10 00:00:00","Herbal Tea","Lemon","Decaf","72"
"608","Wisconsin","Central","Small Market","75.0","126.0","51.0","25.0","14.0","857.0","60.0","40.0","70.0","110.0","9","09/01/10 00:00:00","Herbal Tea","Lemon","Decaf","75"
"608","Wisconsin","Central","Small Market","48.0","91.0","33.0","21.0","9.0","777.0","50.0","20.0","50.0","70.0","9","01/01/11 00:00:00","Herbal Tea","Lemon","Decaf","58"
"608","Wisconsin","Central","Small Market","89.0","150.0","61.0","42.0","19.0","390.0","50.0","50.0","80.0","130.0","11","01/01/10 00:00:00","Tea","Darjeeling","Regular","89"
"608","Wisconsin","Central","Small Market","89.0","168.0","61.0","44.0","19.0","390.0","50.0","50.0","80.0","130.0","11","01/01/11 00:00:00","Tea","Darjeeling","Regular","107"
"608","Wisconsin","Central","Small Market","77.0","137.0","52.0","39.0","16.0","376.0","40.0","40.0","70.0","110.0","11","03/01/11 00:00:00","Tea","Darjeeling","Regular","85"
"608","Wisconsin","Central","Small Market","67.0","120.0","46.0","36.0","14.0","454.0","30.0","30.0","60.0","90.0","11","09/01/11 00:00:00","Tea","Darjeeling","Regular","74"
"608","Wisconsin","Central","Small Market","66.0","113.0","47.0","72.0","42.0","622.0","0.0","40.0","50.0","90.0","12","07/01/10 00:00:00","Tea","Earl Grey","Regular","66"
"608","Wisconsin","Central","Small Market","87.0","160.0","63.0","86.0","57.0","521.0","10.0","50.0","80.0","130.0","12","04/01/11 00:00:00","Tea","Earl Grey","Regular","97"
"608","Wisconsin","Central","Small Market","90.0","153.0","64.0","82.0","58.0","551.0","10.0","50.0","80.0","130.0","12","05/01/11 00:00:00","Tea","Earl Grey","Regular","89"
"614","Ohio","Central","Major Market","63.0","110.0","47.0","43.0","15.0","420.0","40.0","40.0","70.0","110.0","1","07/01/10 00:00:00","Coffee","Amaretto","Regular","63"
"614","Ohio","Central","Major Market","72.0","125.0","53.0","44.0","17.0","410.0","50.0","50.0","80.0","130.0","1","09/01/10 00:00:00","Coffee","Amaretto","Regular","72"
"614","Ohio","Central","Major Market","77.0","143.0","57.0","45.0","18.0","323.0","50.0","60.0","80.0","140.0","1","03/01/11 00:00:00","Coffee","Amaretto","Regular","86"
"614","Ohio","Central","Major Market","71.0","131.0","52.0","45.0","17.0","405.0","60.0","40.0","70.0","110.0","1","10/01/11 00:00:00","Coffee","Amaretto","Regular","79"
"614","Ohio","Central","Major Market","83.0","140.0","57.0","41.0","18.0","364.0","50.0","60.0","80.0","140.0","2","01/01/10 00:00:00","Coffee","Columbian","Regular","83"
"614","Ohio","Central","Major Market","55.0","93.0","38.0","36.0","12.0","414.0","20.0","40.0","50.0","90.0","2","06/01/10 00:00:00","Coffee","Columbian","Regular","55"
"614","Ohio","Central","Major Market","68.0","114.0","46.0","36.0","14.0","424.0","40.0","40.0","70.0","110.0","2","11/01/10 00:00:00","Coffee","Columbian","Regular","68"
"614","Ohio","Central","Major Market","60.0","101.0","41.0","36.0","13.0","435.0","20.0","40.0","50.0","90.0","2","12/01/10 00:00:00","Coffee","Columbian","Regular","60"
"614","Ohio","Central","Major Market","83.0","157.0","57.0","43.0","18.0","364.0","50.0","60.0","80.0","140.0","2","01/01/11 00:00:00","Coffee","Columbian","Regular","100"
"614","Ohio","Central","Major Market","64.0","114.0","43.0","35.0","13.0","424.0","40.0","40.0","70.0","110.0","2","09/01/11 00:00:00","Coffee","Columbian","Regular","71"
"614","Ohio","Central","Major Market","87.0","150.0","63.0","87.0","57.0","435.0","20.0","60.0","90.0","150.0","3","01/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","87"
"614","Ohio","Central","Major Market","75.0","129.0","54.0","78.0","49.0","427.0","20.0","50.0","80.0","130.0","3","02/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","75"
"614","Ohio","Central","Major Market","52.0","89.0","37.0","63.0","33.0","513.0","10.0","30.0","60.0","90.0","3","08/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","52"
"614","Ohio","Central","Major Market","74.0","134.0","52.0","77.0","47.0","509.0","20.0","50.0","80.0","130.0","3","09/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","82"
"614","Ohio","Central","Major Market","73.0","133.0","52.0","76.0","47.0","509.0","10.0","50.0","70.0","120.0","3","11/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","81"
"614","Ohio","Central","Major Market","171.0","341.0","170.0","72.0","47.0","1091.0","140.0","190.0","210.0","400.0","5","01/01/10 00:00:00","Espresso","Caffe Mocha","Regular","171"
"614","Ohio","Central","Major Market","163.0","346.0","162.0","69.0","45.0","1059.0","130.0","180.0","200.0","380.0","5","03/01/11 00:00:00","Espresso","Caffe Mocha","Regular","184"
"614","Ohio","Central","Major Market","72.0","130.0","58.0","56.0","22.0","338.0","40.0","60.0","90.0","150.0","6","01/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","72"
"614","Ohio","Central","Major Market","73.0","132.0","59.0","55.0","22.0","331.0","40.0","60.0","90.0","150.0","6","02/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","73"
"614","Ohio","Central","Major Market","66.0","120.0","54.0","54.0","20.0","404.0","70.0","70.0","100.0","170.0","6","10/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","66"
"614","Ohio","Central","Major Market","64.0","114.0","51.0","49.0","19.0","419.0","30.0","50.0","80.0","130.0","6","07/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","63"
"614","Ohio","Central","Major Market","26.0","44.0","18.0","17.0","5.0","478.0","20.0","10.0","20.0","30.0","8","06/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","26"
"614","Ohio","Central","Major Market","29.0","49.0","20.0","16.0","5.0","464.0","30.0","10.0","30.0","40.0","8","05/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","29"
"614","Ohio","Central","Major Market","44.0","78.0","29.0","19.0","8.0","490.0","30.0","20.0","40.0","60.0","8","12/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","49"
"614","Ohio","Central","Major Market","45.0","75.0","30.0","19.0","8.0","820.0","40.0","20.0","40.0","60.0","9","04/01/10 00:00:00","Herbal Tea","Lemon","Decaf","45"
"614","Ohio","Central","Major Market","34.0","57.0","23.0","18.0","6.0","868.0","40.0","10.0","40.0","50.0","9","07/01/10 00:00:00","Herbal Tea","Lemon","Decaf","34"
"614","Ohio","Central","Major Market","52.0","88.0","36.0","22.0","10.0","862.0","40.0","30.0","50.0","80.0","9","11/01/10 00:00:00","Herbal Tea","Lemon","Decaf","52"
"614","Ohio","Central","Major Market","48.0","90.0","32.0","20.0","8.0","821.0","50.0","20.0","50.0","70.0","9","01/01/11 00:00:00","Herbal Tea","Lemon","Decaf","58"
"614","Ohio","Central","Major Market","43.0","77.0","29.0","20.0","8.0","862.0","40.0","20.0","40.0","60.0","9","09/01/11 00:00:00","Herbal Tea","Lemon","Decaf","48"
"614","Ohio","Central","Major Market","120.0","200.0","80.0","58.0","26.0","640.0","60.0","60.0","110.0","170.0","11","02/01/10 00:00:00","Tea","Darjeeling","Regular","120"
"614","Ohio","Central","Major Market","120.0","213.0","80.0","58.0","26.0","640.0","60.0","60.0","110.0","170.0","11","02/01/11 00:00:00","Tea","Darjeeling","Regular","133"
"614","Ohio","Central","Major Market","172.0","283.0","114.0","64.0","37.0","810.0","100.0","90.0","160.0","250.0","11","08/01/11 00:00:00","Tea","Darjeeling","Regular","169"
"614","Ohio","Central","Major Market","150.0","265.0","99.0","63.0","32.0","798.0","70.0","80.0","130.0","210.0","11","09/01/11 00:00:00","Tea","Darjeeling","Regular","166"
"614","Ohio","Central","Major Market","119.0","210.0","78.0","57.0","25.0","798.0","60.0","60.0","100.0","160.0","11","11/01/11 00:00:00","Tea","Darjeeling","Regular","132"
"614","Ohio","Central","Major Market","127.0","218.0","91.0","51.0","28.0","656.0","80.0","50.0","100.0","150.0","12","10/01/10 00:00:00","Tea","Earl Grey","Regular","127"
"617","Massachusetts","East","Major Market","595.0","649.0","54.0","48.0","17.0","-1006.0","530.0","50.0","560.0","610.0","2","06/01/10 00:00:00","Coffee","Columbian","Regular","595"
"617","Massachusetts","East","Major Market","612.0","658.0","52.0","46.0","17.0","-2033.0","560.0","40.0","590.0","630.0","2","08/01/11 00:00:00","Coffee","Columbian","Regular","606"
"617","Massachusetts","East","Major Market","30.0","50.0","20.0","17.0","5.0","482.0","20.0","20.0","30.0","50.0","13","09/01/10 00:00:00","Tea","Green Tea","Regular","30"
"617","Massachusetts","East","Major Market","30.0","53.0","20.0","17.0","5.0","482.0","20.0","20.0","30.0","50.0","13","09/01/11 00:00:00","Tea","Green Tea","Regular","33"
"617","Massachusetts","East","Major Market","65.0","117.0","52.0","77.0","47.0","458.0","10.0","40.0","70.0","110.0","5","04/01/10 00:00:00","Espresso","Caffe Mocha","Regular","65"
"617","Massachusetts","East","Major Market","63.0","141.0","63.0","90.0","57.0","435.0","-10.0","60.0","60.0","120.0","5","01/01/11 00:00:00","Espresso","Caffe Mocha","Regular","78"
"617","Massachusetts","East","Major Market","69.0","124.0","55.0","54.0","20.0","410.0","20.0","40.0","50.0","90.0","9","11/01/10 00:00:00","Herbal Tea","Lemon","Decaf","69"
"617","Massachusetts","East","Major Market","49.0","82.0","33.0","20.0","9.0","870.0","40.0","30.0","50.0","80.0","11","12/01/10 00:00:00","Tea","Darjeeling","Regular","49"
"617","Massachusetts","East","Major Market","43.0","77.0","29.0","20.0","8.0","862.0","30.0","30.0","40.0","70.0","11","09/01/11 00:00:00","Tea","Darjeeling","Regular","48"
"617","Massachusetts","East","Major Market","146.0","291.0","145.0","65.0","40.0","1304.0","100.0","130.0","150.0","280.0","7","07/01/10 00:00:00","Espresso","Regular Espresso","Regular","146"
"617","Massachusetts","East","Major Market","171.0","382.0","170.0","75.0","47.0","1091.0","110.0","160.0","170.0","330.0","7","01/01/11 00:00:00","Espresso","Regular Espresso","Regular","212"
"617","Massachusetts","East","Major Market","182.0","387.0","181.0","74.0","50.0","1283.0","120.0","170.0","180.0","350.0","7","11/01/11 00:00:00","Espresso","Regular Espresso","Regular","206"
"618","Illinois","Central","Major Market","270.0","461.0","195.0","101.0","64.0","956.0","180.0","200.0","280.0","480.0","2","05/01/11 00:00:00","Coffee","Columbian","Regular","266"
"618","Illinois","Central","Major Market","185.0","312.0","127.0","63.0","40.0","671.0","140.0","130.0","190.0","320.0","3","05/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","185"
"618","Illinois","Central","Major Market","336.0","589.0","253.0","116.0","83.0","1686.0","280.0","290.0","400.0","690.0","5","09/01/10 00:00:00","Espresso","Caffe Mocha","Regular","336"
"618","Illinois","Central","Major Market","179.0","322.0","123.0","46.0","34.0","959.0","130.0","110.0","170.0","280.0","8","12/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","199"
"618","Illinois","Central","Major Market","145.0","245.0","100.0","39.0","28.0","822.0","110.0","80.0","130.0","210.0","10","04/01/10 00:00:00","Herbal Tea","Mint","Decaf","145"
"618","Illinois","Central","Major Market","136.0","228.0","94.0","34.0","26.0","562.0","90.0","80.0","120.0","200.0","11","06/01/11 00:00:00","Tea","Darjeeling","Regular","134"
"618","Illinois","Central","Major Market","79.0","131.0","52.0","49.0","17.0","662.0","30.0","40.0","70.0","110.0","12","08/01/10 00:00:00","Tea","Earl Grey","Regular","79"
"619","California","West","Major Market","3.0","116.0","113.0","59.0","36.0","2758.0","-50.0","130.0","0.0","130.0","1","11/01/10 00:00:00","Coffee","Amaretto","Regular","3"
"619","California","West","Major Market","102.0","181.0","68.0","54.0","22.0","559.0","40.0","40.0","70.0","110.0","13","04/01/11 00:00:00","Tea","Green Tea","Regular","113"
"619","California","West","Major Market","152.0","254.0","104.0","38.0","29.0","871.0","120.0","80.0","140.0","220.0","8","05/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","150"
"619","California","West","Major Market","185.0","309.0","127.0","43.0","35.0","1007.0","150.0","100.0","170.0","270.0","8","07/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","182"
"619","California","West","Major Market","130.0","219.0","89.0","36.0","24.0","777.0","80.0","50.0","90.0","140.0","11","01/01/10 00:00:00","Tea","Darjeeling","Regular","130"
"619","California","West","Major Market","152.0","254.0","104.0","37.0","29.0","952.0","100.0","60.0","110.0","170.0","11","07/01/11 00:00:00","Tea","Darjeeling","Regular","150"
"619","California","West","Major Market","79.0","133.0","54.0","26.0","15.0","601.0","50.0","30.0","60.0","90.0","12","12/01/10 00:00:00","Tea","Earl Grey","Regular","79"
"619","California","West","Major Market","229.0","487.0","228.0","87.0","63.0","1436.0","150.0","210.0","220.0","430.0","4","02/01/11 00:00:00","Espresso","Caffe Latte","Regular","259"
"626","California","West","Major Market","28.0","141.0","104.0","55.0","33.0","685.0","-20.0","130.0","30.0","160.0","1","02/01/11 00:00:00","Coffee","Amaretto","Regular","37"
"626","California","West","Major Market","474.0","790.0","316.0","161.0","110.0","2580.0","450.0","390.0","590.0","980.0","2","09/01/10 00:00:00","Coffee","Columbian","Regular","474"
"626","California","West","Major Market","390.0","650.0","260.0","143.0","91.0","2548.0","470.0","380.0","580.0","960.0","2","10/01/10 00:00:00","Coffee","Columbian","Regular","390"
"626","California","West","Major Market","-30.0","166.0","196.0","107.0","64.0","3139.0","-140.0","240.0","-40.0","200.0","3","08/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","-30"
"626","California","West","Major Market","-27.0","156.0","173.0","100.0","57.0","3909.0","-130.0","200.0","-30.0","170.0","3","11/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","-17"
"626","California","West","Major Market","349.0","612.0","263.0","119.0","86.0","1433.0","220.0","250.0","330.0","580.0","6","05/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","349"
"626","California","West","Major Market","145.0","245.0","100.0","40.0","28.0","981.0","110.0","80.0","130.0","210.0","8","09/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","145"
"626","California","West","Major Market","124.0","210.0","86.0","35.0","24.0","1003.0","80.0","80.0","110.0","190.0","8","12/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","124"
"626","California","West","Major Market","144.0","243.0","99.0","38.0","27.0","766.0","90.0","60.0","100.0","160.0","11","02/01/10 00:00:00","Tea","Darjeeling","Regular","144"
"626","California","West","Major Market","111.0","199.0","76.0","32.0","21.0","580.0","50.0","30.0","50.0","80.0","12","10/01/11 00:00:00","Tea","Earl Grey","Regular","123"
"630","Illinois","Central","Major Market","270.0","465.0","195.0","109.0","64.0","956.0","180.0","200.0","280.0","480.0","2","05/01/10 00:00:00","Coffee","Columbian","Regular","270"
"630","Illinois","Central","Major Market","265.0","486.0","191.0","109.0","63.0","865.0","170.0","200.0","270.0","470.0","2","04/01/11 00:00:00","Coffee","Columbian","Regular","295"
"630","Illinois","Central","Major Market","225.0","412.0","162.0","96.0","53.0","1148.0","140.0","170.0","230.0","400.0","2","09/01/11 00:00:00","Coffee","Columbian","Regular","250"
"630","Illinois","Central","Major Market","158.0","267.0","109.0","56.0","34.0","585.0","120.0","110.0","170.0","280.0","3","03/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","158"
"630","Illinois","Central","Major Market","204.0","345.0","141.0","69.0","45.0","764.0","160.0","140.0","220.0","360.0","3","06/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","204"
"630","Illinois","Central","Major Market","222.0","376.0","154.0","72.0","49.0","817.0","170.0","160.0","230.0","390.0","3","08/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","222"
"630","Illinois","Central","Major Market","185.0","312.0","127.0","63.0","40.0","830.0","130.0","120.0","180.0","300.0","3","12/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","185"
"630","Illinois","Central","Major Market","392.0","687.0","295.0","130.0","97.0","1714.0","340.0","340.0","470.0","810.0","5","08/01/10 00:00:00","Espresso","Caffe Mocha","Regular","392"
"630","Illinois","Central","Major Market","387.0","672.0","291.0","119.0","96.0","1742.0","340.0","330.0","470.0","800.0","5","07/01/11 00:00:00","Espresso","Caffe Mocha","Regular","381"
"630","Illinois","Central","Major Market","304.0","567.0","228.0","108.0","75.0","1691.0","290.0","290.0","390.0","680.0","5","11/01/11 00:00:00","Espresso","Caffe Mocha","Regular","339"
"630","Illinois","Central","Major Market","228.0","456.0","228.0","88.0","63.0","1459.0","180.0","260.0","270.0","530.0","6","01/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","228"
"630","Illinois","Central","Major Market","261.0","521.0","260.0","96.0","72.0","1559.0","210.0","300.0","310.0","610.0","6","05/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","261"
